gene_symbol,probe_id,probe_name,gene_id,gene_name,entrez_id,chromosome,sst_cor
PTBP1,1028795,CUST_14033_PI416261804,5693,polypyrimidine tract binding protein 1,5725,19,-0.05814803917877454
PTBP2,1040362,A_23_P46396,37188,polypyrimidine tract binding protein 2,58155,1,0.36789024920646257
PTCD1,1045099,A_23_P134650,25773,pentatricopeptide repeat domain 1,26024,7,-0.03651324634042657
PTCD2,1038928,CUST_8326_PI416261804,55613,pentatricopeptide repeat domain 2,79810,5,-0.11616718563740865
PTCD3,1042355,A_23_P154266,34326,pentatricopeptide repeat domain 3,55037,2,7.308436530986273e-4
PTCH1,1018769,A_24_P106910,5695,patched 1,5727,9,0.23445537399071373
PTCH2,1049486,CUST_14787_PI416261804,8574,patched 2,8643,1,0.1104126910379637
PTCHD1,1035021,A_23_P303251,79807,patched domain containing 1,139411,X,0.48327720753425985
PTCRA,1033650,CUST_8765_PI416261804,82699,pre T-cell antigen receptor alpha,171558,6,-0.04638322246494402
PTDSS1,1048144,A_23_P168868,9647,phosphatidylserine synthase 1,9791,8,0.34532043010460906
PTDSS2,1038368,A_32_P353798,57200,phosphatidylserine synthase 2,81490,11,0.0874729665536662
PTEN,1021227,A_24_P252785,5696,phosphatase and tensin homolog,5728,10,-0.18195165788693865
PTER,1048736,A_23_P323774,9183,phosphotriesterase related,9317,10,0.5077837378712657
PTF1A,1060981,A_24_P919916,90340,"pancreas specific transcription factor, 1a",256297,10,-0.017222843617740843
PTGDR,1052497,A_23_P3083,5697,prostaglandin D2 receptor (DP),5729,14,-0.01399656689514561
PTGDS,1052494,A_23_P146554,5698,prostaglandin D2 synthase 21kDa (brain),5730,9,0.04301726091132507
PTGER1,1052493,CUST_15040_PI416261804,5699,"prostaglandin E receptor 1 (subtype EP1), 42kDa",5731,19,-0.08312912367784962
PTGER2,1052491,CUST_16476_PI416261804,5700,"prostaglandin E receptor 2 (subtype EP2), 53kDa",5732,14,-0.12808564514729096
PTGER3,1027786,CUST_12458_PI416261804,5701,prostaglandin E receptor 3 (subtype EP3),5733,1,0.6397675397171566
PTGER4,1052488,A_23_P148047,5702,prostaglandin E receptor 4 (subtype EP4),5734,5,0.5386989771355106
PTGER4P2,1013859,A_32_P134098,135365,prostaglandin E receptor 4 (subtype EP4) pseudogene 2,442421,9,0.012391359715475642
PTGES,1068874,A_24_P478940,9395,prostaglandin E synthase,9536,9,0.3658285629530554
PTGES2,1018990,A_24_P106953,55943,prostaglandin E synthase 2,80142,9,0.30051648245911666
PTGES3,1047031,A_32_P30813,10570,prostaglandin E synthase 3 (cytosolic),10728,12,0.21843848372563918
PTGFRN,1052487,A_23_P114968,5706,prostaglandin F2 receptor negative regulator,5738,1,0.06376589744290921
PTGIR,1052485,A_24_P322426,5707,prostaglandin I2 (prostacyclin) receptor (IP),5739,19,-0.04734075204863841
PTGIS,1052482,A_24_P48723,5708,prostaglandin I2 (prostacyclin) synthase,5740,20,-0.1609600955705144
PTGR1,1018085,A_23_P157809,22704,prostaglandin reductase 1,22949,9,0.04271095883674693
PTGR2,1013482,A_23_P48713,80440,prostaglandin reductase 2,145482,14,0.34800868218947834
PTGS1,1024493,A_24_P64167,5710,prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase),5742,9,-0.30312948973562315
PTGS2,1052478,A_24_P77008,5711,prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase),5743,1,-0.19510922915634654
PTH1R,1052476,A_23_P167030,5713,parathyroid hormone 1 receptor,5745,3,-0.13265552608393907
PTH2,1036344,A_23_P357374,76636,parathyroid hormone 2,113091,19,0.09546253708718239
PTH2R,1052474,A_23_P380901,5714,parathyroid hormone 2 receptor,5746,2,-0.16928782656500893
PTHLH,1025149,A_23_P2271,5712,parathyroid hormone-like hormone,5744,12,0.5754067719383632
PTK2,1052473,A_23_P324679,5715,PTK2 protein tyrosine kinase 2,5747,8,0.00756209557240263
PTK2B,1028139,A_23_P168836,2170,PTK2B protein tyrosine kinase 2 beta,2185,8,0.0756951329515357
PTK7,1052468,CUST_10300_PI416261804,5722,PTK7 protein tyrosine kinase 7,5754,6,-0.012463036224165695
PTMA,1012317,A_24_P264207,5725,"prothymosin, alpha",5757,2,-0.1318163338157561
PTMS,1052463,CUST_12712_PI416261804,5731,parathymosin,5763,12,0.018293585349690042
PTN,1052460,A_23_P303087,5732,pleiotrophin,5764,7,0.20659660957936696
PTOV1,1043058,A_24_P219808,32953,prostate tumor overexpressed 1,53635,19,0.18830677556130124
PTP4A1,1050107,A_23_P81770,7757,"protein tyrosine phosphatase type IVA, member 1",7803,6,0.19728653058033052
PTP4A2,1029773,A_23_P378968,8022,"protein tyrosine phosphatase type IVA, member 2",8073,1,0.022053686612155326
PTP4A3,1025660,A_23_P112774,10997,"protein tyrosine phosphatase type IVA, member 3",11156,8,0.1997160913406253
PTPDC1,1035062,CUST_1730_PI416261804,79748,protein tyrosine phosphatase domain containing 1,138639,9,-0.2497934373976847
PTPLA,1048851,A_23_P161352,9076,"protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A",9200,10,0.34524889320738944
PTPLAD1,1043356,CUST_4601_PI416261804,30975,protein tyrosine phosphatase-like A domain containing 1,51495,15,0.31166008699017217
PTPLAD2,1023884,A_23_P83175,125654,protein tyrosine phosphatase-like A domain containing 2,401494,9,0.48545799700789904
PTPLB,1067547,A_23_P155197,83649,"protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b",201562,3,-0.20844185302785684
PTPMT1,1014125,A_24_P372562,77638,"protein tyrosine phosphatase, mitochondrial 1",114971,11,0.14137713092846665
PTPN1,1052456,A_23_P338890,5738,"protein tyrosine phosphatase, non-receptor type 1",5770,20,-0.047144881279873645
PTPN11,1052444,A_32_P61757,5749,"protein tyrosine phosphatase, non-receptor type 11",5781,12,0.058567485434165886
PTPN12,1016378,A_23_P8763,5750,"protein tyrosine phosphatase, non-receptor type 12",5782,7,-0.13073076521412352
PTPN13,1030036,CUST_13919_PI416261804,5751,"protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)",5783,4,-0.05523447161664766
PTPN14,1052443,A_24_P2648,5752,"protein tyrosine phosphatase, non-receptor type 14",5784,1,-0.18949263819435577
PTPN18,1012631,A_24_P80135,26217,"protein tyrosine phosphatase, non-receptor type 18 (brain-derived)",26469,2,0.1025567526591753
PTPN2,1025279,A_23_P207940,5739,"protein tyrosine phosphatase, non-receptor type 2",5771,18,-0.2897041811900387
PTPN20B,1021383,CUST_8037_PI416261804,25844,"protein tyrosine phosphatase, non-receptor type 20B",26095,10,-0.08888593941285929
PTPN21,1046595,A_23_P77031,10940,"protein tyrosine phosphatase, non-receptor type 21",11099,14,-0.07391957663438199
PTPN22,1044960,CUST_16304_PI416261804,25940,"protein tyrosine phosphatase, non-receptor type 22 (lymphoid)",26191,1,-0.06776026405010128
PTPN23,1045197,A_24_P328675,25679,"protein tyrosine phosphatase, non-receptor type 23",25930,3,0.13050098846569239
PTPN3,1010756,A_24_P928969,5742,"protein tyrosine phosphatase, non-receptor type 3",5774,9,0.2864707875650362
PTPN4,1052452,A_23_P165343,5743,"protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)",5775,2,-0.22138781596037654
PTPN5,1022166,A_24_P409519,59057,"protein tyrosine phosphatase, non-receptor type 5 (striatum-enriched)",84867,11,0.0031659411596069733
PTPN6,1024181,A_23_P162486,5745,"protein tyrosine phosphatase, non-receptor type 6",5777,12,0.2123659458383525
PTPN9,1052449,A_23_P124486,5748,"protein tyrosine phosphatase, non-receptor type 9",5780,15,0.13369592154022433
PTPRA,1024118,A_23_P28869,5754,"protein tyrosine phosphatase, receptor type, A",5786,20,0.5221937335342993
PTPRB,1020678,A_23_P53390,5755,"protein tyrosine phosphatase, receptor type, B",5787,12,-0.004414147130267999
PTPRC,1026322,A_23_P125451,5756,"protein tyrosine phosphatase, receptor type, C",5788,1,0.36003092266393893
PTPRCAP,1052440,A_23_P98173,5758,"protein tyrosine phosphatase, receptor type, C-associated protein",5790,11,-0.14892986699366012
PTPRD,1021737,A_23_P252132,5757,"protein tyrosine phosphatase, receptor type, D",5789,9,-0.37932792024733825
PTPRE,1052438,A_24_P213494,5759,"protein tyrosine phosphatase, receptor type, E",5791,10,-0.22362186524206792
PTPRF,1052435,A_24_P385313,5760,"protein tyrosine phosphatase, receptor type, F",5792,1,0.4258587346913865
PTPRG,1052433,A_23_P41054,5761,"protein tyrosine phosphatase, receptor type, G",5793,3,0.2516102354609996
PTPRH,1016388,A_23_P101642,5762,"protein tyrosine phosphatase, receptor type, H",5794,19,-0.07074940915465304
PTPRJ,1052432,A_24_P921321,5763,"protein tyrosine phosphatase, receptor type, J",5795,11,0.23521231844582913
PTPRK,1015930,A_32_P99100,5764,"protein tyrosine phosphatase, receptor type, K",5796,6,-0.052774526213553614
PTPRM,1052429,A_23_P159255,5765,"protein tyrosine phosphatase, receptor type, M",5797,18,0.18112558172744953
PTPRN,1052427,A_23_P90722,5766,"protein tyrosine phosphatase, receptor type, N",5798,2,0.4028696876125548
PTPRN2,1025065,A_32_P79434,5767,"protein tyrosine phosphatase, receptor type, N polypeptide 2",5799,7,0.08029195140875424
PTPRO,1027254,A_23_P204304,5768,"protein tyrosine phosphatase, receptor type, O",5800,12,0.42720055894035025
PTPRR,1052425,A_23_P47924,5769,"protein tyrosine phosphatase, receptor type, R",5801,12,0.48142689357943513
PTPRS,1024568,A_24_P290856,5770,"protein tyrosine phosphatase, receptor type, S",5802,19,-0.04036715223344477
PTPRT,1046572,A_32_P36404,10963,"protein tyrosine phosphatase, receptor type, T",11122,20,-0.06271430904637987
PTPRU,1024026,A_23_P149064,9931,"protein tyrosine phosphatase, receptor type, U",10076,1,0.021436589515894264
PTPRZ1,1052423,A_23_P168761,5771,"protein tyrosine phosphatase, receptor-type, Z polypeptide 1",5803,7,0.2622180475784221
PTRF,1032500,A_23_P394064,94186,polymerase I and transcript release factor,284119,17,-0.09757854682479086
PTRH1,1035067,CUST_822_PI416379584,79742,peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae),138428,9,0.6258911825971171
PTRH2,1043211,A_23_P15493,31131,peptidyl-tRNA hydrolase 2,51651,17,0.3883164811380898
PTRHD1,1026070,A_24_P16036,124224,peptidyl-tRNA hydrolase domain containing 1,391356,2,0.6032432799419891
PTS,1052420,A_23_P127579,5773,6-pyruvoyltetrahydropterin synthase,5805,11,0.5146212060140519
PTTG1,1048815,A_23_P7636,9107,pituitary tumor-transforming 1,9232,5,-0.01872777833105849
PTTG1IP,1058665,A_23_P109345,750,pituitary tumor-transforming 1 interacting protein,754,21,0.2592082705727194
PTTG2,1047013,A_23_P18579,10586,pituitary tumor-transforming 2,10744,4,-0.2736214644464541
PTTG3,1022674,CUST_7057_PI416261804,26003,"pituitary tumor-transforming 3, pseudogene",26255,8,0.008697859078317665
PTX3,1052418,A_23_P121064,5774,"pentraxin 3, long",5806,3,-0.22669030748186975
PUF60,1016817,A_23_P9756,22583,poly-U binding splicing factor 60KDa,22827,8,0.298160021916229
PUM1,1048256,A_23_P170820,9554,pumilio homolog 1 (Drosophila),9698,1,0.04154953463405302
PUM2,1045784,A_24_P71439,23124,pumilio homolog 2 (Drosophila),23369,2,-0.21005913210551905
PURA,1052415,CUST_16691_PI416261804,5781,purine-rich element binding protein A,5813,5,-0.2826162794426156
PURB,1052411,A_24_P286465,5782,purine-rich element binding protein B,5814,7,-0.18509071906670096
PURG,1044153,A_23_P111919,29675,purine-rich element binding protein G,29942,8,0.05185383109333005
PUS1,1029749,A_23_P251771,56125,pseudouridylate synthase 1,80324,12,0.012621483462649206
PUS10,1034378,A_23_P373687,80937,pseudouridylate synthase 10,150962,2,-0.043044298076279505
PUS3,1038149,A_23_P13073,57724,pseudouridylate synthase 3,83480,11,0.309999215172626
PUS7,1042855,A_23_P82478,33808,pseudouridylate synthase 7 homolog (S. cerevisiae),54517,7,0.05741552707479959
PUS7L,1016750,A_23_P36776,57692,pseudouridylate synthase 7 homolog (S. cerevisiae)-like,83448,12,0.24839723507028766
PUSL1,1035543,A_23_P51884,79172,pseudouridylate synthase-like 1,126789,1,0.426378264051477
PVALB,1052409,A_23_P17844,5784,parvalbumin,5816,22,-0.4454335191519317
PVR,1020453,A_24_P65616,5785,poliovirus receptor,5817,19,-0.041132510540432043
PVRIG,1026918,CUST_414_PI416261804,54877,poliovirus receptor related immunoglobulin domain containing,79037,7,-0.26232371094317714
PVRL1,1052408,A_24_P50890,5786,poliovirus receptor-related 1 (herpesvirus entry mediator C),5818,11,0.176522769433673
PVRL2,1021317,A_23_P208293,5787,poliovirus receptor-related 2 (herpesvirus entry mediator B),5819,19,0.279734780555246
PVRL3,1045174,A_23_P401547,25694,poliovirus receptor-related 3,25945,3,0.19338337618087428
PVT1,1019779,A_23_P352022,5788,Pvt1 oncogene (non-protein coding),5820,8,0.08469402628829709
PWP1,1046551,A_23_P395524,10978,PWP1 homolog (S. cerevisiae),11137,12,0.36518563127097087
PWP2H,1052404,A_23_P102925,5790,PWP2 periodic tryptophan protein homolog (yeast),5822,21,0.19792949830507317
PWWP2A,1014771,CUST_6341_PI416261804,77549,PWWP domain containing 2A,114825,5,-0.07102741252243294
PWWP2B,1033722,A_23_P374389,81772,PWWP domain containing 2B,170394,10,0.21699791679295763
PXDN,1020898,A_23_P257144,7791,peroxidasin homolog (Drosophila),7837,2,-0.08027600825396149
PXDNL,1035087,A_23_P258310,79716,peroxidasin homolog (Drosophila)-like,137902,8,-0.43602330052474964
PXK,1042549,A_24_P140204,34188,PX domain containing serine/threonine kinase,54899,3,-0.20563251567773616
PXMP3,1015129,CUST_11060_PI416261804,5796,peroxisomal biogenesis factor 2,5828,8,-0.13210588023928396
PXMP4,1046388,A_23_P91430,11103,"peroxisomal membrane protein 4, 24kDa",11264,20,0.4293993778006722
PXN,1061299,A_23_P13969,5797,paxillin,5829,12,-0.17458917065808777
PYCARD,1044291,A_23_P26629,28844,PYD and CARD domain containing,29108,16,0.4594043413216296
PYCR1,1052399,A_23_P130194,5799,pyrroline-5-carboxylate reductase 1,5831,17,0.49550884055099687
PYCR2,1044180,A_24_P165259,29653,"pyrroline-5-carboxylate reductase family, member 2",29920,1,0.06708198237546377
PYCRL,1039536,A_24_P4212,41764,pyrroline-5-carboxylate reductase-like,65263,8,0.4526494658866605
PYDC1,1032691,CUST_4793_PI416261804,92196,PYD (pyrin domain) containing 1,260434,16,0.3203982454447342
PYDC2,1010367,CUST_1349_PI416379584,81046,pyrin domain containing 2,152138,3,0.020493426738742025
PYGB,1052395,A_23_P331670,5802,"phosphorylase, glycogen; brain",5834,20,0.1738444040280445
PYGL,1052394,CUST_16608_PI416261804,5804,"phosphorylase, glycogen, liver",5836,14,0.5672885625174366
PYGM,1052392,A_23_P52657,5805,"phosphorylase, glycogen, muscle",5837,11,-0.07753751110184139
PYGO1,1068246,A_23_P364809,25857,pygopus homolog 1 (Drosophila),26108,15,8.01844250220423e-4
PYGO2,1036813,A_23_P411953,59966,pygopus homolog 2 (Drosophila),90780,1,0.24099772254497578
PYROXD1,1038817,A_23_P204187,55714,pyridine nucleotide-disulphide oxidoreductase domain 1,79912,12,-0.3306684364693051
PYROXD2,1037356,A_23_P24157,58987,pyridine nucleotide-disulphide oxidoreductase domain 2,84795,10,0.00712520150314276
PYY,1052551,A_23_P4112,5665,peptide YY,5697,17,-0.077475045868264
PYY2,1021429,A_24_P233078,23369,"peptide YY, 2 (pseudogene)",23615,17,-0.036035399255148814
PZP,1052389,A_23_P139682,5826,pregnancy-zone protein,5858,12,-0.13477796558704114
QARS,1068269,A_23_P146736,5827,glutaminyl-tRNA synthetase,5859,3,0.15821433168489818
QDPR,1052385,CUST_528_PI416408490,5828,quinoid dihydropteridine reductase,5860,4,-0.1630904164621476
QKI,1030938,A_24_P940426,9307,"QKI, KH domain containing, RNA binding",9444,6,0.008683314248905312
QPCT,1045344,A_24_P71468,25546,glutaminyl-peptide cyclotransferase,25797,2,-0.06653861219778955
QPCTL,1042654,CUST_1277_PI416261804,34103,glutaminyl-peptide cyclotransferase-like,54814,19,-0.029551327966698897
QPRT,1045659,A_23_P218225,23230,quinolinate phosphoribosyltransferase,23475,16,0.32145014774156916
QRFP,1031830,CUST_491_PI416573500,110235,pyroglutamylated RFamide peptide,347148,9,-0.13923117570010546
QRFPR,1037846,CUST_8853_PI416261804,58320,pyroglutamylated RFamide peptide receptor,84109,4,-0.26942421535084693
QRICH1,1028837,A_23_P45106,34159,glutamine-rich 1,54870,3,0.027237445238154728
QRICH2,1037877,CUST_6325_PI416261804,58285,glutamine rich 2,84074,17,-0.19370330685616619
QRSL1,1042051,A_23_P82181,34567,glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1,55278,6,0.042942602449362356
QSER1,1014970,A_23_P203283,55635,glutamine and serine rich 1,79832,11,-0.11015222835974885
QSOX1,1052458,A_23_P12463,5736,quiescin Q6 sulfhydryl oxidase 1,5768,1,0.23618182536068794
QSOX2,1033741,A_32_P206401,81752,quiescin Q6 sulfhydryl oxidase 2,169714,9,0.10329834492394949
QTRT1,1038196,CUST_9670_PI416261804,57562,queuine tRNA-ribosyltransferase 1,81890,19,0.12022188541777036
QTRTD1,1039077,CUST_2187_PI416261804,55494,queuine tRNA-ribosyltransferase domain containing 1,79691,3,-0.051023722020047874
R3HCC1,1017150,A_23_P421221,83711,R3H domain and coiled-coil containing 1,203069,8,0.20159420811545567
R3HDM1,1045617,A_23_P380998,23273,R3H domain containing 1,23518,2,0.08630066195548008
R3HDM2,1046243,A_23_P10374,22620,R3H domain containing 2,22864,12,-0.013045598650899486
R3HDML,1034874,CUST_901_PI416261804,80215,R3H domain containing-like,140902,20,-0.08625005064901692
RAB10,1046862,A_23_P165879,10732,"RAB10, member RAS oncogene family",10890,2,0.09844215843771945
RAB11A,1049335,A_24_P124957,8693,"RAB11A, member RAS oncogene family",8766,15,0.3621589396099308
RAB11B,1048818,CUST_13034_PI416261804,9105,"RAB11B, member RAS oncogene family",9230,19,-0.1603445872643689
RAB11FIP1,1024413,A_23_P391198,56024,RAB11 family interacting protein 1 (class I),80223,8,0.10926162120574871
RAB11FIP2,1046272,A_24_P363953,22597,RAB11 family interacting protein 2 (class I),22841,10,-0.30223379098993813
RAB11FIP3,1017273,A_23_P106727,9583,RAB11 family interacting protein 3 (class II),9727,16,-0.06662371373087676
RAB11FIP4,1037599,A_23_P27023,58641,RAB11 family interacting protein 4 (class II),84440,17,0.08093894097488048
RAB11FIP5,1045072,A_23_P415006,25805,RAB11 family interacting protein 5 (class I),26056,2,-0.09870059100609054
RAB12,1023903,CUST_4196_PI416261804,83641,"RAB12, member RAS oncogene family",201475,18,0.21523390722725932
RAB13,1052361,CUST_3694_PI416261804,5840,"RAB13, member RAS oncogene family",5872,1,0.2605703787220581
RAB14,1043291,A_24_P4272,31032,"RAB14, member RAS oncogene family",51552,9,-0.10822909442939116
RAB15,1031556,A_24_P193295,119625,"RAB15, member RAS oncogene family",376267,14,0.18731608566977864
RAB18,1046160,A_23_P138376,22687,"RAB18, member RAS oncogene family",22931,10,0.0016377770015575837
RAB1A,1016803,A_23_P250283,5829,"RAB1A, member RAS oncogene family",5861,2,0.008684456478243441
RAB1B,1038202,A_32_P129288,57555,"RAB1B, member RAS oncogene family",81876,11,-0.034749563511925076
RAB21,1046108,A_23_P128166,22766,"RAB21, member RAS oncogene family",23011,12,0.09105719689870093
RAB22A,1040695,A_32_P179258,36677,"RAB22A, member RAS oncogene family",57403,20,-0.02890450582199273
RAB23,1043150,A_23_P70794,31195,"RAB23, member RAS oncogene family",51715,6,0.16121506383479198
RAB24,1043031,A_23_P61823,33212,"RAB24, member RAS oncogene family",53917,5,0.30631814781742406
RAB26,1045291,A_23_P54709,25586,"RAB26, member RAS oncogene family",25837,16,0.2416474968083963
RAB27A,1025015,A_23_P54373,5841,"RAB27A, member RAS oncogene family",5873,15,0.006365985835662834
RAB27B,1052359,A_23_P107612,5842,"RAB27B, member RAS oncogene family",5874,18,0.4824901158470689
RAB28,1019189,CUST_14882_PI416261804,9229,"RAB28, member RAS oncogene family",9364,4,0.018818801663363912
